person_id,first_name,last_name,email,phone,address,city,state,zip,engagement_level,giving_capacity
P-00002531,Dorothy,White,dorothy.white84@aol.com,6301200660,358 Belmont Ave,Chicago,IL,60657,medium,medium
P-00002532,Christopher,Rivera,christopher.rivera4@gmail.com,8725858123,6226 Armitage Ave,Chicago,IL,60647,medium,medium
P-00002533,Michelle,Baker,michelle.baker43@hotmail.com,8474520254,1158 California Ave,Oak Park,IL,60302,low,major
P-00002534,Anthony,White,anthony.white15@icloud.com,8471873174,7104 Madison St,Chicago,IL,60614,medium,low
P-00002535,Kenneth,Hernandez,kenneth.hernandez11@att.net,7735209400,455 Cermak Rd,Evanston,IL,60201,high,medium
P-00002536,Steven,Hall,steven.hall27@comcast.net,3127875402,6463 Archer Ave,Chicago,IL,60610,high,medium
P-00002537,Joshua,Thomas,joshua.thomas45@comcast.net,3122350162,934 Franklin St,Chicago,IL,60647,low,medium
P-00002538,Thomas,Jackson,thomas.jackson79@sbcglobal.net,8473818076,9505 Irving Park Rd,Chicago,IL,60622,low,low
P-00002539,Timothy,Rivera,timothy.rivera17@outlook.com,7736520901,1913 Wacker Dr,Chicago,IL,60614,medium,medium
P-00002540,Joseph,Wright,joseph.wright49@att.net,3123529385,6585 Oak Park Ave,Chicago,IL,60622,low,low
P-00002541,Susan,Sanchez,susan.sanchez36@outlook.com,7737529254,3882 Franklin St,Chicago,IL,60654,low,high
P-00002542,Donna,Martin,donna.martin57@yahoo.com,3123238679,5338 Van Buren St,Chicago,IL,60601,high,major
P-00002543,Joseph,Martinez,joseph.martinez11@hotmail.com,6302675042,6730 Congress Pkwy,Oak Park,IL,60302,medium,medium
P-00002544,Carol,Smith,carol.smith60@gmail.com,8476547612,6708 Clark St,Chicago,IL,60657,medium,low
P-00002545,Steven,Hill,steven.hill28@hotmail.com,6301612277,2061 California Ave,Chicago,IL,60614,medium,low
P-00002546,Steven,Sanchez,steven.sanchez57@outlook.com,8725889665,9720 Ashland Ave,Chicago,IL,60657,medium,medium
P-00002547,Margaret,Martin,margaret.martin39@outlook.com,8721958070,7836 Clark St,Chicago,IL,60657,medium,low
P-00002548,Anthony,Lee,anthony.lee80@msn.com,3126214570,1748 Cicero Ave,Evanston,IL,60201,medium,low
P-00002549,Donna,Campbell,donna.campbell35@sbcglobal.net,8727231397,9463 Madison St,Chicago,IL,60647,low,high
P-00002550,Emily,Sanchez,emily.sanchez59@gmail.com,3127499397,2077 Diversey Pkwy,Chicago,IL,60657,low,high
P-00002551,Joseph,Mitchell,joseph.mitchell30@hotmail.com,7737293748,2204 Jackson Blvd,Chicago,IL,60654,low,low
P-00002552,Nancy,Hernandez,nancy.hernandez1@sbcglobal.net,7734122971,3532 Harlem Ave,Chicago,IL,60654,medium,high
P-00002553,Lisa,Sanchez,lisa.sanchez74@outlook.com,3125352708,7737 Irving Park Rd,Oak Park,IL,60302,low,low
P-00002554,Margaret,Johnson,margaret.johnson27@icloud.com,8475536189,7761 Fullerton Ave,Chicago,IL,60654,low,low
P-00002555,Barbara,Williams,barbara.williams78@hotmail.com,7739395112,154 Dearborn St,Chicago,IL,60657,medium,low
P-00002556,Carol,Harris,carol.harris75@gmail.com,3125331517,8115 Franklin St,Chicago,IL,60601,high,low
P-00002557,Lisa,Green,lisa.green47@outlook.com,7738157432,5811 Van Buren St,Chicago,IL,60622,high,high
P-00002558,Patricia,Martin,patricia.martin29@comcast.net,3123259434,9126 Cicero Ave,Chicago,IL,60622,medium,low
P-00002559,Dorothy,Young,dorothy.young76@att.net,6308569103,6339 State St,Chicago,IL,60657,high,high
P-00002560,Mary,Sanchez,mary.sanchez44@gmail.com,3126317505,8401 Wells St,Chicago,IL,60622,high,medium
P-00002561,William,Wilson,william.wilson36@outlook.com,6303881154,1627 California Ave,Oak Park,IL,60302,high,low
P-00002562,William,Robinson,william.robinson67@yahoo.com,8725448761,4350 Pulaski Rd,Chicago,IL,60610,low,medium
P-00002563,Michelle,Moore,michelle.moore19@sbcglobal.net,3121493441,4533 Dearborn St,Chicago,IL,60647,medium,medium
P-00002564,Daniel,Allen,daniel.allen5@att.net,8727016285,9599 California Ave,Chicago,IL,60614,medium,low
P-00002565,Andrew,Robinson,andrew.robinson73@icloud.com,6309699930,6256 Monroe St,Chicago,IL,60654,medium,low
P-00002566,Daniel,Williams,daniel.williams70@hotmail.com,3129904201,2800 Harlem Ave,Chicago,IL,60615,medium,low
P-00002567,Daniel,Thompson,daniel.thompson97@outlook.com,8474385881,5564 Michigan Ave,Chicago,IL,60601,medium,high
P-00002568,Nancy,Hill,nancy.hill32@yahoo.com,3127667371,9315 Cicero Ave,Evanston,IL,60201,low,low
P-00002569,Dorothy,Green,dorothy.green3@comcast.net,6301230096,4668 Fullerton Ave,Oak Park,IL,60302,high,medium
P-00002570,Joseph,White,joseph.white26@msn.com,3129686205,2080 Ashland Ave,Chicago,IL,60622,medium,major
P-00002571,Sandra,Torres,sandra.torres5@outlook.com,8722443478,2921 Dearborn St,Chicago,IL,60614,high,low
P-00002572,Jessica,King,jessica.king37@outlook.com,3121594399,4672 Central Ave,Evanston,IL,60201,low,medium
P-00002573,Carol,Nguyen,carol.nguyen50@att.net,8728659958,3441 LaSalle St,Chicago,IL,60614,low,medium
P-00002574,Emily,Allen,emily.allen84@gmail.com,8475403025,1517 Pulaski Rd,Chicago,IL,60601,medium,medium
P-00002575,William,Rivera,william.rivera94@outlook.com,6304563230,913 Adams St,Chicago,IL,60657,medium,low
P-00002576,James,Jones,james.jones45@att.net,8475882788,303 State St,Oak Park,IL,60302,low,low
P-00002577,Robert,Baker,robert.baker13@msn.com,3123418495,7987 Cermak Rd,Chicago,IL,60622,medium,low
P-00002578,Joseph,Lewis,joseph.lewis45@sbcglobal.net,3124162925,1252 Madison St,Chicago,IL,60615,medium,major
P-00002579,Amanda,Rodriguez,amanda.rodriguez33@msn.com,8472428258,6821 Jackson Blvd,Chicago,IL,60610,high,low
P-00002580,Ashley,Scott,ashley.scott22@gmail.com,3121181514,8061 Roosevelt Rd,Chicago,IL,60610,low,medium
P-00002581,Sarah,Jones,sarah.jones78@hotmail.com,8729478462,1705 Jackson Blvd,Chicago,IL,60615,low,low
P-00002582,Kenneth,Sanchez,kenneth.sanchez80@gmail.com,8471654472,8151 Wacker Dr,Chicago,IL,60601,high,medium
P-00002583,Brian,Martin,brian.martin45@aol.com,8472942502,821 Diversey Pkwy,Evanston,IL,60201,low,low
P-00002584,Michael,Smith,michael.smith6@icloud.com,8479271946,4912 Adams St,Chicago,IL,60614,high,high
P-00002585,Thomas,Gonzalez,thomas.gonzalez33@aol.com,8479239033,8251 Western Ave,Evanston,IL,60201,medium,medium
P-00002586,Nancy,Sanchez,nancy.sanchez32@icloud.com,7738774683,8156 Diversey Pkwy,Chicago,IL,60615,low,low
P-00002587,Michael,Perez,michael.perez85@sbcglobal.net,8474418494,3604 Central Ave,Evanston,IL,60201,low,medium
P-00002588,David,Rivera,david.rivera82@icloud.com,8725325773,3573 Van Buren St,Chicago,IL,60622,high,medium
P-00002589,Anthony,Thomas,anthony.thomas95@comcast.net,3125767590,4704 Kedzie Ave,Chicago,IL,60615,high,low
P-00002590,Sarah,Wilson,sarah.wilson61@outlook.com,8723353100,1944 Ashland Ave,Chicago,IL,60615,medium,low
P-00002591,Richard,Thompson,richard.thompson56@aol.com,7739115345,2986 Michigan Ave,Chicago,IL,60657,high,low
P-00002592,Timothy,Torres,timothy.torres48@hotmail.com,8727463314,9016 Michigan Ave,Chicago,IL,60622,low,major
P-00002593,Jennifer,Nelson,jennifer.nelson80@sbcglobal.net,8723212610,488 California Ave,Chicago,IL,60622,low,low
P-00002594,Joshua,Martin,joshua.martin66@sbcglobal.net,3129106097,9065 Franklin St,Chicago,IL,60614,medium,low
P-00002595,Donald,Jackson,donald.jackson63@outlook.com,8721931482,1686 State St,Oak Park,IL,60302,medium,major
P-00002596,Amanda,Robinson,amanda.robinson13@yahoo.com,8723116285,7885 Armitage Ave,Oak Park,IL,60302,low,low
P-00002597,Carol,Flores,carol.flores41@gmail.com,7736970067,2601 Monroe St,Chicago,IL,60615,medium,medium
P-00002598,James,Green,james.green88@aol.com,3124905892,6816 Roosevelt Rd,Chicago,IL,60614,low,medium
P-00002599,Matthew,Adams,matthew.adams35@comcast.net,6307535274,1163 Diversey Pkwy,Chicago,IL,60622,medium,major
P-00002600,Barbara,Taylor,barbara.taylor15@hotmail.com,6303358404,6502 Congress Pkwy,Chicago,IL,60647,low,medium
P-00002601,Karen,Lee,karen.lee87@gmail.com,8729695411,550 Ashland Ave,Evanston,IL,60201,medium,low
P-00002602,Amanda,Miller,amanda.miller38@att.net,7734095354,540 Oak Park Ave,Chicago,IL,60657,high,medium
P-00002603,David,Williams,david.williams86@comcast.net,8471521579,2037 Jackson Blvd,Chicago,IL,60614,medium,medium
P-00002604,Carol,Green,carol.green14@msn.com,6301694102,4036 Harlem Ave,Chicago,IL,60614,medium,medium
P-00002605,Joshua,Harris,joshua.harris55@sbcglobal.net,6301539610,8893 Cicero Ave,Oak Park,IL,60302,low,low
P-00002606,Christopher,Young,christopher.young48@att.net,7733886551,4350 Harrison St,Chicago,IL,60615,medium,low
P-00002607,William,Hall,william.hall33@hotmail.com,8476024659,8644 LaSalle St,Chicago,IL,60647,medium,medium
P-00002608,Mark,Sanchez,mark.sanchez82@comcast.net,6306037911,9164 Clark St,Evanston,IL,60201,high,low
P-00002609,Timothy,Thomas,timothy.thomas39@aol.com,3125576542,3568 Madison St,Chicago,IL,60647,medium,low
P-00002610,Margaret,Baker,margaret.baker19@comcast.net,7734816647,5340 Wells St,Chicago,IL,60657,high,high
P-00002611,Robert,Martin,robert.martin80@icloud.com,6301679644,9172 LaSalle St,Chicago,IL,60622,high,high
P-00002612,Jennifer,Martin,jennifer.martin77@att.net,8724223396,520 Irving Park Rd,Chicago,IL,60614,low,low
P-00002613,Michael,Anderson,michael.anderson67@yahoo.com,6305541739,4164 Congress Pkwy,Chicago,IL,60647,medium,medium
P-00002614,Richard,Martin,richard.martin58@aol.com,7739390284,7890 Clark St,Chicago,IL,60657,medium,low
P-00002615,Dorothy,White,dorothy.white58@msn.com,8478041607,1167 Oak Park Ave,Chicago,IL,60654,high,low
P-00002616,Robert,Campbell,robert.campbell77@gmail.com,8474356217,4220 State St,Chicago,IL,60614,medium,medium
P-00002617,Sandra,Torres,sandra.torres60@hotmail.com,3123412461,5467 Harrison St,Chicago,IL,60601,medium,medium
P-00002618,Nancy,Flores,nancy.flores80@hotmail.com,8471496644,1160 Jackson Blvd,Chicago,IL,60622,medium,low
P-00002619,Richard,Adams,richard.adams40@gmail.com,6304128543,4206 Franklin St,Chicago,IL,60610,high,major
P-00002620,Kenneth,Gonzalez,kenneth.gonzalez60@gmail.com,8726252870,7472 LaSalle St,Evanston,IL,60201,low,medium
P-00002621,Paul,Jones,paul.jones5@comcast.net,3125877530,7321 Wacker Dr,Evanston,IL,60201,low,low
P-00002622,Mary,Walker,mary.walker74@icloud.com,8475269779,837 California Ave,Chicago,IL,60657,high,low
P-00002623,Sarah,King,sarah.king67@icloud.com,8726996890,5925 Armitage Ave,Chicago,IL,60615,medium,low
P-00002624,Donna,Flores,donna.flores83@icloud.com,8476145663,9939 Dearborn St,Chicago,IL,60610,low,low
P-00002625,Robert,White,robert.white39@yahoo.com,8724210545,8605 Michigan Ave,Oak Park,IL,60302,medium,low
P-00002626,Jessica,Torres,jessica.torres90@sbcglobal.net,3122714591,9196 Adams St,Chicago,IL,60647,low,medium
P-00002627,Thomas,Mitchell,thomas.mitchell76@comcast.net,6309333654,9497 Harlem Ave,Chicago,IL,60654,high,low
P-00002628,Thomas,Anderson,thomas.anderson28@outlook.com,3128492963,3769 Pulaski Rd,Evanston,IL,60201,high,major
P-00002629,Carol,Lewis,carol.lewis42@yahoo.com,8471670038,6147 Congress Pkwy,Chicago,IL,60647,medium,low
P-00002630,Lisa,Thompson,lisa.thompson77@msn.com,8475697639,5579 Pulaski Rd,Chicago,IL,60614,low,high
P-00002631,George,Taylor,george.taylor2@gmail.com,6306854041,360 Central Ave,Chicago,IL,60622,low,low
P-00002632,Donald,Wright,donald.wright20@icloud.com,6308868606,8109 Wacker Dr,Chicago,IL,60647,medium,major
P-00002633,William,Young,william.young75@yahoo.com,3126640840,8397 LaSalle St,Chicago,IL,60647,medium,low
P-00002634,Ashley,Campbell,ashley.campbell85@outlook.com,8474256389,253 Kedzie Ave,Chicago,IL,60654,low,medium
P-00002635,Elizabeth,Ramirez,elizabeth.ramirez73@icloud.com,7735233225,2791 Kedzie Ave,Chicago,IL,60610,medium,low
P-00002636,Betty,Flores,betty.flores92@aol.com,3127228412,9636 Fullerton Ave,Chicago,IL,60615,medium,medium
P-00002637,Margaret,Baker,margaret.baker71@att.net,8726371271,8611 Irving Park Rd,Chicago,IL,60622,low,low
P-00002638,Karen,Thomas,karen.thomas60@sbcglobal.net,8727659942,7840 Cermak Rd,Oak Park,IL,60302,medium,low
P-00002639,Jessica,Lopez,jessica.lopez4@comcast.net,8724344742,2907 LaSalle St,Chicago,IL,60657,medium,medium
P-00002640,Daniel,Lewis,daniel.lewis75@hotmail.com,7735950857,744 Belmont Ave,Chicago,IL,60601,medium,medium
P-00002641,Anthony,Allen,anthony.allen97@sbcglobal.net,3123542902,8025 Madison St,Chicago,IL,60601,medium,medium
P-00002642,Amanda,Anderson,amanda.anderson85@sbcglobal.net,3121349001,3014 California Ave,Chicago,IL,60622,low,low
P-00002643,Sarah,Martinez,sarah.martinez54@att.net,7732980285,3912 Western Ave,Chicago,IL,60657,low,low
P-00002644,Sarah,Thomas,sarah.thomas65@hotmail.com,7732348668,1050 Cicero Ave,Chicago,IL,60657,low,low
P-00002645,Mary,Garcia,mary.garcia11@sbcglobal.net,6301146083,9214 Cicero Ave,Chicago,IL,60657,low,medium
P-00002646,Daniel,Gonzalez,daniel.gonzalez44@yahoo.com,8473860713,5498 Madison St,Chicago,IL,60615,medium,medium
P-00002647,Amanda,Thomas,amanda.thomas18@yahoo.com,8721366099,4212 Congress Pkwy,Oak Park,IL,60302,medium,medium
P-00002648,Brian,Lewis,brian.lewis66@comcast.net,8475805453,7429 Van Buren St,Chicago,IL,60654,medium,low
P-00002649,Betty,Young,betty.young79@aol.com,7733342517,1672 Ashland Ave,Chicago,IL,60610,high,medium
P-00002650,James,Hill,james.hill57@aol.com,6309155691,6967 Harrison St,Chicago,IL,60601,medium,low
P-00002651,Mary,Moore,mary.moore42@icloud.com,3122223901,4424 Wells St,Chicago,IL,60614,low,medium
P-00002652,Joseph,Wright,joseph.wright68@sbcglobal.net,6306566286,6552 Central Ave,Evanston,IL,60201,medium,low
P-00002653,Barbara,Perez,barbara.perez53@icloud.com,8721702022,4350 Irving Park Rd,Chicago,IL,60615,low,medium
P-00002654,Thomas,Hall,thomas.hall84@msn.com,6301858095,652 Wacker Dr,Chicago,IL,60615,medium,low
P-00002655,Brian,Moore,brian.moore53@att.net,3126797640,3556 Franklin St,Evanston,IL,60201,low,low
P-00002656,Dorothy,Thomas,dorothy.thomas11@hotmail.com,3122681884,5686 Archer Ave,Chicago,IL,60622,low,low
P-00002657,Jessica,Rivera,jessica.rivera8@yahoo.com,8478956660,3023 State St,Chicago,IL,60615,medium,low
P-00002658,Jennifer,Hill,jennifer.hill53@outlook.com,8474587848,5544 Monroe St,Chicago,IL,60622,medium,medium
P-00002659,Patricia,Torres,patricia.torres6@hotmail.com,7736798754,7957 Armitage Ave,Chicago,IL,60647,low,low
P-00002660,Christopher,Gonzalez,christopher.gonzalez34@hotmail.com,8478481327,301 Armitage Ave,Oak Park,IL,60302,low,low
P-00002661,Melissa,Allen,melissa.allen41@hotmail.com,7737219893,7619 Jackson Blvd,Chicago,IL,60622,medium,medium
P-00002662,Melissa,Ramirez,melissa.ramirez2@hotmail.com,8473090898,236 Western Ave,Chicago,IL,60622,medium,low
P-00002663,Mary,Anderson,mary.anderson57@sbcglobal.net,8724874949,2161 Harlem Ave,Chicago,IL,60610,low,low
P-00002664,Brian,Brown,brian.brown90@sbcglobal.net,3125489072,3826 Madison St,Evanston,IL,60201,medium,medium
P-00002665,Sarah,Green,sarah.green59@hotmail.com,3125131048,9247 Belmont Ave,Chicago,IL,60657,low,low
P-00002666,Kenneth,Miller,kenneth.miller85@gmail.com,8729997464,3471 Wells St,Chicago,IL,60647,high,low
P-00002667,Steven,Smith,steven.smith56@yahoo.com,7736107367,2802 Ashland Ave,Chicago,IL,60622,low,high
P-00002668,Steven,Baker,steven.baker35@sbcglobal.net,7737484476,4661 Van Buren St,Chicago,IL,60614,low,medium
P-00002669,Melissa,Young,melissa.young91@hotmail.com,7733484397,745 California Ave,Chicago,IL,60615,low,medium
P-00002670,Jennifer,Allen,jennifer.allen38@gmail.com,8471674698,7487 LaSalle St,Chicago,IL,60657,low,low
P-00002671,Kevin,Nguyen,kevin.nguyen2@msn.com,7735441227,1381 Madison St,Chicago,IL,60622,medium,low
P-00002672,Timothy,Rivera,timothy.rivera36@outlook.com,8726612753,6078 LaSalle St,Chicago,IL,60614,low,low
P-00002673,Mark,Mitchell,mark.mitchell35@outlook.com,8727276172,9107 Pulaski Rd,Chicago,IL,60647,low,low
P-00002674,Donald,Garcia,donald.garcia23@icloud.com,6302054613,1255 Van Buren St,Chicago,IL,60610,medium,medium
P-00002675,Margaret,Sanchez,margaret.sanchez98@att.net,8729161751,5527 Irving Park Rd,Chicago,IL,60654,medium,high
P-00002676,Barbara,Jackson,barbara.jackson94@icloud.com,6304828961,7274 Irving Park Rd,Oak Park,IL,60302,low,high
P-00002677,Karen,Hernandez,karen.hernandez39@msn.com,6309548435,9527 Adams St,Chicago,IL,60654,medium,medium
P-00002678,Thomas,Walker,thomas.walker87@icloud.com,8474152888,8675 Monroe St,Evanston,IL,60201,high,medium
P-00002679,Carol,Lewis,carol.lewis52@gmail.com,7738506405,6679 Wells St,Chicago,IL,60657,high,medium
P-00002680,George,Martin,george.martin35@att.net,6306997895,2798 Belmont Ave,Evanston,IL,60201,medium,high
P-00002681,Timothy,Campbell,timothy.campbell7@icloud.com,7739745279,959 Jackson Blvd,Evanston,IL,60201,low,medium
P-00002682,Jennifer,Lee,jennifer.lee96@gmail.com,3126607422,6694 Central Ave,Evanston,IL,60201,medium,low
P-00002683,Kevin,Hill,kevin.hill34@icloud.com,3123635872,995 Monroe St,Chicago,IL,60615,low,medium
P-00002684,Kevin,Scott,kevin.scott83@msn.com,3123210498,1622 Oak Park Ave,Chicago,IL,60654,low,low
P-00002685,Anthony,Taylor,anthony.taylor61@hotmail.com,7732504139,7691 Roosevelt Rd,Evanston,IL,60201,low,low
P-00002686,Susan,Thompson,susan.thompson56@icloud.com,6306340076,9192 Clark St,Chicago,IL,60654,low,high
P-00002687,Karen,Jackson,karen.jackson80@gmail.com,8471951998,5170 Oak Park Ave,Chicago,IL,60657,low,low
P-00002688,Amanda,Moore,amanda.moore38@gmail.com,8723260401,6130 Jackson Blvd,Chicago,IL,60654,low,low
P-00002689,Andrew,Jackson,andrew.jackson76@msn.com,3121325051,1160 Irving Park Rd,Oak Park,IL,60302,low,high
P-00002690,William,Wilson,william.wilson69@att.net,7739191528,6069 Wells St,Chicago,IL,60610,low,high
P-00002691,Michelle,Thompson,michelle.thompson58@icloud.com,8723812833,6897 Madison St,Evanston,IL,60201,low,low
P-00002692,Richard,Hernandez,richard.hernandez19@att.net,3126636555,8082 Congress Pkwy,Chicago,IL,60610,high,medium
P-00002693,Ashley,Thomas,ashley.thomas10@gmail.com,3126028803,1778 Michigan Ave,Chicago,IL,60622,low,medium
P-00002694,Paul,Taylor,paul.taylor16@comcast.net,8724606877,2321 Western Ave,Chicago,IL,60601,high,low
P-00002695,Barbara,Walker,barbara.walker81@icloud.com,8721545219,6610 Oak Park Ave,Chicago,IL,60614,low,low
P-00002696,Dorothy,White,dorothy.white43@yahoo.com,6302307090,3430 Dearborn St,Chicago,IL,60614,medium,low
P-00002697,Charles,Baker,charles.baker38@hotmail.com,3121435938,2212 Clark St,Chicago,IL,60601,medium,low
P-00002698,Anthony,Flores,anthony.flores70@gmail.com,7738021680,4810 Monroe St,Chicago,IL,60614,low,medium
P-00002699,Daniel,Martin,daniel.martin1@hotmail.com,8722748166,9038 Cicero Ave,Chicago,IL,60622,medium,low
P-00002700,Kimberly,King,kimberly.king32@yahoo.com,6302443831,3389 Van Buren St,Chicago,IL,60601,medium,medium
P-00002701,Donald,White,donald.white11@comcast.net,3124914988,4960 Wells St,Oak Park,IL,60302,medium,low
P-00002702,Donald,King,donald.king3@aol.com,8478097379,8242 Wells St,Oak Park,IL,60302,low,medium
P-00002703,Brian,Gonzalez,brian.gonzalez51@icloud.com,6302690486,5256 Ashland Ave,Chicago,IL,60601,low,low
P-00002704,Amanda,Garcia,amanda.garcia1@comcast.net,7731668882,4172 California Ave,Chicago,IL,60610,low,medium
P-00002705,Betty,Wright,betty.wright24@icloud.com,6301307957,5309 Western Ave,Chicago,IL,60614,high,low
P-00002706,Paul,Perez,paul.perez10@hotmail.com,6307541206,3851 Monroe St,Chicago,IL,60601,high,medium
P-00002707,Sandra,Brown,sandra.brown43@hotmail.com,8476931481,5157 Cicero Ave,Chicago,IL,60601,medium,medium
P-00002708,Donald,Smith,donald.smith63@outlook.com,6307244946,2020 Dearborn St,Chicago,IL,60654,low,medium
P-00002709,Dorothy,Jones,dorothy.jones14@att.net,7735749489,7934 Clark St,Chicago,IL,60601,low,medium
P-00002710,Kevin,Williams,kevin.williams59@msn.com,3129065435,6558 Kedzie Ave,Chicago,IL,60601,medium,high
P-00002711,Michael,Miller,michael.miller90@icloud.com,8477543084,5899 Archer Ave,Oak Park,IL,60302,medium,medium
P-00002712,Elizabeth,Adams,elizabeth.adams11@att.net,3129795245,5292 Western Ave,Chicago,IL,60647,high,major
P-00002713,Nancy,Wright,nancy.wright77@comcast.net,3126770097,3483 Roosevelt Rd,Chicago,IL,60647,low,low
P-00002714,Charles,Wright,charles.wright41@yahoo.com,8728456413,1163 Archer Ave,Evanston,IL,60201,low,medium
P-00002715,Dorothy,Anderson,dorothy.anderson3@att.net,3129299454,4243 Belmont Ave,Chicago,IL,60614,low,medium
P-00002716,Barbara,Davis,barbara.davis84@comcast.net,8477865473,4019 LaSalle St,Chicago,IL,60654,low,low
P-00002717,Lisa,Adams,lisa.adams48@gmail.com,8477411803,2470 LaSalle St,Chicago,IL,60610,low,medium
P-00002718,Carol,Rivera,carol.rivera96@gmail.com,8725722533,8487 Van Buren St,Chicago,IL,60614,low,medium
P-00002719,Dorothy,Torres,dorothy.torres94@comcast.net,6308840519,127 Western Ave,Oak Park,IL,60302,high,medium
P-00002720,Donna,Thomas,donna.thomas5@yahoo.com,3123340453,5166 State St,Evanston,IL,60201,low,low
P-00002721,Robert,Flores,robert.flores69@icloud.com,7738256170,8774 Archer Ave,Chicago,IL,60614,high,high
P-00002722,William,Walker,william.walker16@msn.com,3126663183,7513 Fullerton Ave,Chicago,IL,60657,medium,high
P-00002723,Thomas,Green,thomas.green38@sbcglobal.net,6303141910,8402 Franklin St,Chicago,IL,60622,low,medium
P-00002724,Lisa,Campbell,lisa.campbell54@sbcglobal.net,6301962810,7462 Harlem Ave,Chicago,IL,60615,medium,low
P-00002725,Andrew,Rodriguez,andrew.rodriguez54@msn.com,6304261527,972 Ashland Ave,Chicago,IL,60647,medium,low
P-00002726,Paul,Adams,paul.adams30@comcast.net,7739604284,9538 Adams St,Oak Park,IL,60302,high,high
P-00002727,Donna,Campbell,donna.campbell53@comcast.net,8726743482,2976 Armitage Ave,Chicago,IL,60654,medium,major
P-00002728,Andrew,Green,andrew.green98@aol.com,3125640334,5520 Central Ave,Chicago,IL,60610,low,low
P-00002729,Joseph,Rivera,joseph.rivera97@comcast.net,3125482862,6080 Wells St,Chicago,IL,60622,medium,medium
P-00002730,Michael,Martin,michael.martin4@gmail.com,8474486039,1997 Madison St,Chicago,IL,60622,low,high
P-00002731,Michael,Robinson,michael.robinson52@gmail.com,3129208996,7846 Dearborn St,Chicago,IL,60622,medium,low
P-00002732,Matthew,Jackson,matthew.jackson63@comcast.net,8479417408,9334 LaSalle St,Chicago,IL,60610,low,high
P-00002733,Kenneth,Sanchez,kenneth.sanchez86@comcast.net,6308845738,8516 Harlem Ave,Chicago,IL,60622,medium,medium
P-00002734,Susan,Torres,susan.torres44@icloud.com,3123265058,4462 Van Buren St,Chicago,IL,60610,high,low
P-00002735,Charles,Scott,charles.scott37@sbcglobal.net,8476473627,7828 Harrison St,Chicago,IL,60622,medium,low
P-00002736,Linda,Young,linda.young48@outlook.com,3128807805,3158 Archer Ave,Chicago,IL,60657,medium,low
P-00002737,Jessica,Davis,jessica.davis32@hotmail.com,8721662896,6019 Madison St,Chicago,IL,60610,low,low
P-00002738,Christopher,Harris,christopher.harris31@outlook.com,8729865006,7759 Central Ave,Chicago,IL,60601,high,medium
P-00002739,Joseph,Nelson,joseph.nelson91@msn.com,8729329646,8712 Clark St,Chicago,IL,60622,medium,medium
P-00002740,Mary,Ramirez,mary.ramirez38@icloud.com,6308635271,5338 Congress Pkwy,Chicago,IL,60614,high,major
P-00002741,Robert,Baker,robert.baker53@hotmail.com,8479856484,8095 Armitage Ave,Evanston,IL,60201,low,medium
P-00002742,Thomas,Martin,thomas.martin69@att.net,8475611744,7221 Diversey Pkwy,Chicago,IL,60614,medium,medium
P-00002743,Lisa,Green,lisa.green1@aol.com,3127576697,3078 Van Buren St,Evanston,IL,60201,high,low
P-00002744,Joshua,Williams,joshua.williams95@hotmail.com,8471387344,9714 LaSalle St,Chicago,IL,60657,medium,medium
P-00002745,Margaret,Wilson,margaret.wilson67@comcast.net,6307432809,1838 Fullerton Ave,Chicago,IL,60647,low,medium
P-00002746,Joseph,Baker,joseph.baker85@icloud.com,3122032819,9976 Irving Park Rd,Chicago,IL,60610,medium,low
P-00002747,Timothy,Wright,timothy.wright7@att.net,6302438259,4640 Madison St,Chicago,IL,60647,medium,low
P-00002748,Anthony,Garcia,anthony.garcia7@hotmail.com,8723912219,1128 Fullerton Ave,Chicago,IL,60654,high,medium
P-00002749,Patricia,Adams,patricia.adams23@icloud.com,8472643718,5959 State St,Chicago,IL,60647,low,low
P-00002750,Barbara,Campbell,barbara.campbell55@msn.com,8474887805,7081 Pulaski Rd,Evanston,IL,60201,high,low
P-00002751,Donna,Young,donna.young78@att.net,8475375724,5347 Kedzie Ave,Chicago,IL,60610,medium,low
P-00002752,Charles,Nelson,charles.nelson44@gmail.com,7736580169,118 Western Ave,Chicago,IL,60657,high,medium
P-00002753,Joseph,Hall,joseph.hall53@hotmail.com,6305882726,8870 Madison St,Chicago,IL,60622,medium,low
P-00002754,Amanda,Lewis,amanda.lewis67@msn.com,8729255231,6443 Western Ave,Chicago,IL,60657,medium,medium
P-00002755,Jessica,Green,jessica.green85@icloud.com,7738193506,2034 Wells St,Evanston,IL,60201,low,medium
P-00002756,Dorothy,Rivera,dorothy.rivera19@comcast.net,8476573488,7525 Western Ave,Oak Park,IL,60302,high,low
P-00002757,Daniel,Davis,daniel.davis37@hotmail.com,8727026533,8893 Adams St,Chicago,IL,60647,medium,medium
P-00002758,George,Campbell,george.campbell43@aol.com,8475420147,7894 Ashland Ave,Evanston,IL,60201,medium,low
P-00002759,Mark,Rivera,mark.rivera35@att.net,6308903538,8859 Clark St,Chicago,IL,60610,low,medium
P-00002760,Jennifer,Hill,jennifer.hill82@sbcglobal.net,7734777264,8885 Diversey Pkwy,Chicago,IL,60654,medium,low
P-00002761,Matthew,Nguyen,matthew.nguyen75@comcast.net,8729785618,9275 Cermak Rd,Oak Park,IL,60302,low,medium
P-00002762,Kenneth,Smith,kenneth.smith25@att.net,8722029116,6155 Armitage Ave,Chicago,IL,60614,low,low
