subscription_id,person_id,email,first_name,last_name,phone,address,city,state,zip,subscription_type,monthly_rate,start_date,status
S-00000342,P-00002256,nancy.torres78@msn.com,Nancy,Torres,8472215746,6122 Dearborn St,Evanston,IL,60201,DIGITAL,9.99,2021-10-06,active
S-00000343,P-00002260,mark.walker30@yahoo.com,Mark,Walker,8472359934,4323 Roosevelt Rd,Chicago,IL,60614,WEEKEND,14.99,2022-10-03,cancelled
S-00000344,P-00002261,kenneth.torres10@outlook.com,Kenneth,Torres,6307000711,4513 Clark St,Chicago,IL,60610,WEEKEND,14.99,2021-03-01,active
S-00000345,P-00002265,donald.jones61@outlook.com,Donald,Jones,3121166449,4009 Western Ave,Chicago,IL,60654,DIGITAL,9.99,2023-06-12,cancelled
S-00000346,P-00002273,kallen@hotmail.com,Kimberly,Allen,8479722465,8538 Pulaski Rd,Chicago,IL,60615,WEEKEND,14.99,2022-12-14,cancelled
S-00000347,P-00002286,mary.mitchell17@outlook.com,Mary,Mitchell,6306984573,801 California Ave,Chicago,IL,60657,DAILY,24.99,2023-11-17,cancelled
S-00000348,P-00002287,daniel.anderson82@comcast.net,Daniel,Anderson,7732048372,8357 Franklin St,Evanston,IL,60201,WEEKEND,14.99,2020-06-29,active
S-00000349,P-00002298,mary.campbell12@msn.com,Mary,Campbell,7739761862,6576 LaSalle St,Chicago,IL,60615,DIGITAL,9.99,2021-11-30,active
S-00000350,P-00002300,mary.scott38@yahoo.com,Mary,Scott,8473046282,2915 Madison St,Chicago,IL,60610,DIGITAL,9.99,2021-12-31,active
S-00000351,P-00002327,richard.white15@att.net,Richard,White,8729074282,5389 Western Ave,Chicago,IL,60614,DIGITAL,9.99,2022-03-19,active
S-00000352,P-00002333,george.allen60@yahoo.com,George,Allen,8476630764,5970 Belmont Ave,Chicago,IL,60657,DIGITAL,9.99,2022-12-27,active
S-00000353,P-00002335,robert.miller92@yahoo.com,Robert,Miller,7733572034,9613 Cicero Ave,Chicago,IL,60614,DIGITAL,9.99,2020-07-08,active
S-00000354,P-00002341,mmartinez@sbcglobal.net,Matthew,Martinez,8723686636,5159 Harrison St,Chicago,IL,60610,DAILY,24.99,2021-01-16,active
S-00000355,P-00002364,dwilliams@att.net,Donna,Williams,6309062187,2320 State St,Oak Park,IL,60302,WEEKEND,14.99,2021-03-02,active
S-00000356,P-00002373,dorothy.thomas2@sbcglobal.net,Dorothy,Thomas,8723930986,9206 Irving Park Rd,Oak Park,IL,60302,DIGITAL,9.99,2020-01-11,active
S-00000357,P-00002390,dflores@outlook.com,Donna,Flores,3127361844,6695 Oak Park Ave,Oak Park,IL,60302,DIGITAL,9.99,2022-04-08,cancelled
S-00000358,P-00002409,mtorres@gmail.com,Mark,Torres,8474414804,1625 State St,Chicago,IL,60654,DIGITAL,9.99,2022-02-15,active
S-00000359,P-00002410,tlee@att.net,Timothy,Lee,7735577277,7632 Dearborn St,Oak Park,IL,60302,WEEKEND,14.99,2020-03-22,active
S-00000360,P-00002422,rwilliams@aol.com,Robert,Williams,7734524177,7105 Wells St,Chicago,IL,60622,DIGITAL,9.99,2022-11-05,cancelled
S-00000361,P-00002439,dorothy.hernandez29@att.net,Dorothy,Hernandez,3129155531,8019 Harrison St,Chicago,IL,60610,DIGITAL,9.99,2021-05-08,active
S-00000362,P-00002441,linda.johnson83@msn.com,Linda,Johnson,6308182959,1597 Harlem Ave,Evanston,IL,60201,PREMIUM,34.99,2021-09-15,active
S-00000363,P-00002443,david.campbell31@gmail.com,David,Campbell,7733531846,2785 Ashland Ave,Chicago,IL,60622,PREMIUM,34.99,2021-12-27,cancelled
S-00000364,P-00002445,richard.moore88@aol.com,Richard,Moore,7739650930,5917 Irving Park Rd,Chicago,IL,60614,PREMIUM,34.99,2023-05-15,active
S-00000365,P-00002467,matthew.campbell31@sbcglobal.net,Matthew,Campbell,8479422038,8299 Jackson Blvd,Chicago,IL,60657,DAILY,24.99,2023-01-20,active
S-00000366,P-00002472,dorothy.harris41@hotmail.com,Dorothy,Harris,6308730858,4625 Central Ave,Oak Park,IL,60302,DIGITAL,9.99,2021-11-10,active
S-00000367,P-00002476,elizabeth.allen93@icloud.com,Elizabeth,Allen,8478083250,8197 Jackson Blvd,Chicago,IL,60614,WEEKEND,14.99,2021-07-28,cancelled
S-00000368,P-00002507,timothy.anderson97@gmail.com,Timothy,Anderson,6307065804,6699 Van Buren St,Chicago,IL,60614,WEEKEND,14.99,2023-10-02,cancelled
S-00000369,P-00002521,patricia.thompson22@gmail.com,Patricia,Thompson,8726176899,7158 Fullerton Ave,Chicago,IL,60610,DIGITAL,9.99,2022-03-04,active
S-00000370,P-00002526,emily.martin38@hotmail.com,Emily,Martin,7732024017,3809 Ashland Ave,Oak Park,IL,60302,DIGITAL,9.99,2020-05-13,cancelled
S-00000371,P-00002541,susan.sanchez36@outlook.com,Susan,Sanchez,7737529254,3882 Franklin St,Chicago,IL,60654,DIGITAL,9.99,2021-09-04,cancelled
S-00000372,P-00002549,dcampbell@comcast.net,Donna,Campbell,8727231397,9463 Madison St,Chicago,IL,60647,DIGITAL,9.99,2023-03-17,active
S-00000373,P-00002552,nancy.hernandez1@sbcglobal.net,Nancy,Hernandez,7734122971,3532 Harlem Ave,Chicago,IL,60654,DIGITAL,9.99,2023-10-10,active
S-00000374,P-00002554,margaret.johnson27@icloud.com,Margaret,Johnson,8475536189,7761 Fullerton Ave,Chicago,IL,60654,DIGITAL,9.99,2023-01-09,active
S-00000375,P-00002563,mmoore@icloud.com,Michelle,Moore,3121493441,4533 Dearborn St,Chicago,IL,60647,DIGITAL,9.99,2020-11-20,cancelled
S-00000376,P-00002572,jessica.king37@outlook.com,Jessica,King,3121594399,4672 Central Ave,Evanston,IL,60201,DIGITAL,9.99,2020-10-29,active
S-00000377,P-00002596,arobinson@aol.com,Amanda,Robinson,8723116285,7885 Armitage Ave,Oak Park,IL,60302,WEEKEND,14.99,2020-11-24,cancelled
S-00000378,P-00002599,matthew.adams35@comcast.net,Matthew,Adams,6307535274,1163 Diversey Pkwy,Chicago,IL,60622,DIGITAL,9.99,2023-05-18,active
S-00000379,P-00002602,amiller@gmail.com,Amanda,Miller,7734095354,540 Oak Park Ave,Chicago,IL,60657,DIGITAL,9.99,2023-01-31,active
S-00000380,P-00002603,david.williams86@comcast.net,David,Williams,8471521579,2037 Jackson Blvd,Chicago,IL,60614,DAILY,24.99,2023-01-12,active
S-00000381,P-00002613,michael.anderson67@yahoo.com,Michael,Anderson,6305541739,4164 Congress Pkwy,Chicago,IL,60647,WEEKEND,14.99,2020-01-11,active
S-00000382,P-00002619,radams@icloud.com,Richard,Adams,6304128543,4206 Franklin St,Chicago,IL,60610,PREMIUM,34.99,2022-02-07,active
S-00000383,P-00002620,kgonzalez@icloud.com,Kenneth,Gonzalez,8726252870,7472 LaSalle St,Evanston,IL,60201,DIGITAL,9.99,2022-02-05,active
S-00000384,P-00002636,betty.flores92@aol.com,Betty,Flores,3127228412,9636 Fullerton Ave,Chicago,IL,60615,DIGITAL,9.99,2023-06-23,active
S-00000385,P-00002642,amanda.anderson85@sbcglobal.net,Amanda,Anderson,3121349001,3014 California Ave,Chicago,IL,60622,PREMIUM,34.99,2021-03-30,active
S-00000386,P-00002650,james.hill57@aol.com,James,Hill,6309155691,6967 Harrison St,Chicago,IL,60601,WEEKEND,14.99,2021-03-27,active
S-00000387,P-00002651,mmoore@comcast.net,Mary,Moore,3122223901,4424 Wells St,Chicago,IL,60614,DIGITAL,9.99,2022-04-30,active
S-00000388,P-00002660,christopher.gonzalez34@hotmail.com,Christopher,Gonzalez,8478481327,301 Armitage Ave,Oak Park,IL,60302,DIGITAL,9.99,2022-02-12,active
S-00000389,P-00002665,sarah.green59@hotmail.com,Sarah,Green,3125131048,9247 Belmont Ave,Chicago,IL,60657,DIGITAL,9.99,2023-08-23,active
S-00000390,P-00002685,anthony.taylor61@hotmail.com,Anthony,Taylor,7732504139,7691 Roosevelt Rd,Evanston,IL,60201,WEEKEND,14.99,2022-11-10,cancelled
S-00000391,P-00002686,susan.thompson56@icloud.com,Susan,Thompson,6306340076,9192 Clark St,Chicago,IL,60654,WEEKEND,14.99,2022-07-13,active
S-00000392,P-00002693,athomas@aol.com,Ashley,Thomas,3126028803,1778 Michigan Ave,Chicago,IL,60622,DIGITAL,9.99,2021-11-05,active
S-00000393,P-00002696,dorothy.white43@yahoo.com,Dorothy,White,6302307090,3430 Dearborn St,Chicago,IL,60614,DAILY,24.99,2022-01-15,cancelled
S-00000394,P-00002697,charles.baker38@hotmail.com,Charles,Baker,3121435938,2212 Clark St,Chicago,IL,60601,DAILY,24.99,2021-08-26,active
S-00000395,P-00002701,donald.white11@comcast.net,Donald,White,3124914988,4960 Wells St,Oak Park,IL,60302,DIGITAL,9.99,2020-08-19,active
S-00000396,P-00002704,amanda.garcia1@comcast.net,Amanda,Garcia,7731668882,4172 California Ave,Chicago,IL,60610,WEEKEND,14.99,2023-03-13,active
S-00000397,P-00002706,paul.perez10@hotmail.com,Paul,Perez,6307541206,3851 Monroe St,Chicago,IL,60601,PREMIUM,34.99,2023-08-20,active
S-00000398,P-00002719,dorothy.torres94@comcast.net,Dorothy,Torres,6308840519,127 Western Ave,Oak Park,IL,60302,PREMIUM,34.99,2022-05-09,cancelled
S-00000399,P-00002727,dcampbell@sbcglobal.net,Donna,Campbell,8726743482,2976 Armitage Ave,Chicago,IL,60654,DIGITAL,9.99,2021-11-18,active
S-00000400,P-00002738,charris@aol.com,Christopher,Harris,8729865006,7759 Central Ave,Chicago,IL,60601,DIGITAL,9.99,2021-04-13,cancelled
S-00000401,P-00002744,joshua.williams95@hotmail.com,Joshua,Williams,8471387344,9714 LaSalle St,Chicago,IL,60657,DAILY,24.99,2022-07-17,cancelled
S-00000402,P-00002756,drivera@outlook.com,Dorothy,Rivera,8476573488,7525 Western Ave,Oak Park,IL,60302,PREMIUM,34.99,2021-03-28,active
S-00000403,P-00002762,ksmith@comcast.net,Kenneth,Smith,8722029116,6155 Armitage Ave,Chicago,IL,60614,WEEKEND,14.99,2022-05-12,cancelled
S-00000404,P-00002773,kevin.ramirez11@aol.com,Kevin,Ramirez,3127762868,8760 Dearborn St,Evanston,IL,60201,DIGITAL,9.99,2020-12-20,active
S-00000405,P-00002781,anthony.ramirez8@outlook.com,Anthony,Ramirez,6307834184,9355 California Ave,Chicago,IL,60657,DAILY,24.99,2020-08-12,active
S-00000406,P-00002784,carol.torres29@hotmail.com,Carol,Torres,8477014164,4308 California Ave,Chicago,IL,60610,WEEKEND,14.99,2021-10-05,active
S-00000407,P-00002787,wwright@msn.com,William,Wright,7735371480,5451 Jackson Blvd,Chicago,IL,60610,WEEKEND,14.99,2023-10-23,active
S-00000408,P-00002799,charris@hotmail.com,Carol,Harris,7739727014,8531 Roosevelt Rd,Oak Park,IL,60302,WEEKEND,14.99,2022-12-07,active
S-00000409,P-00002804,andrew.nguyen50@aol.com,Andrew,Nguyen,6307670724,7187 Van Buren St,Evanston,IL,60201,WEEKEND,14.99,2022-10-21,active
S-00000410,P-00002805,mark.clark25@aol.com,Mark,Clark,6301642446,1405 Diversey Pkwy,Chicago,IL,60622,DIGITAL,9.99,2021-09-24,active
S-00000411,P-00002811,rtaylor@sbcglobal.net,Richard,Taylor,6309869287,3825 Armitage Ave,Chicago,IL,60610,DIGITAL,9.99,2022-11-06,cancelled
S-00000412,P-00002815,erobinson@icloud.com,Elizabeth,Robinson,6303201597,3180 Adams St,Chicago,IL,60622,DIGITAL,9.99,2021-05-13,active
S-00000413,P-00002816,kevin.sanchez16@comcast.net,Kevin,Sanchez,6305511681,3727 Western Ave,Chicago,IL,60654,DIGITAL,9.99,2020-06-20,active
S-00000414,P-00002824,dorothy.nguyen31@hotmail.com,Dorothy,Nguyen,8475162407,2924 Michigan Ave,Chicago,IL,60622,WEEKEND,14.99,2020-07-26,cancelled
S-00000415,P-00002828,michelle.robinson7@sbcglobal.net,Michelle,Robinson,7739735056,3779 Michigan Ave,Oak Park,IL,60302,DIGITAL,9.99,2020-09-19,active
S-00000416,P-00002830,richard.davis1@icloud.com,Richard,Davis,7736472801,2633 Oak Park Ave,Chicago,IL,60614,WEEKEND,14.99,2023-08-22,cancelled
S-00000417,P-00002837,ahill@aol.com,Anthony,Hill,7734592586,555 Irving Park Rd,Chicago,IL,60610,DIGITAL,9.99,2021-06-06,active
S-00000418,P-00002839,kthompson@outlook.com,Kimberly,Thompson,6308050107,3521 Central Ave,Chicago,IL,60647,DIGITAL,9.99,2021-05-18,active
S-00000419,P-00002842,jessica.lee12@att.net,Jessica,Lee,3122544397,7385 LaSalle St,Oak Park,IL,60302,WEEKEND,14.99,2021-01-02,active
S-00000420,P-00002847,elizabeth.perez23@att.net,Elizabeth,Perez,8473714495,1098 Roosevelt Rd,Chicago,IL,60647,WEEKEND,14.99,2023-07-27,active
S-00000421,P-00002854,lisa.lewis34@msn.com,Lisa,Lewis,3129124168,1582 Franklin St,Evanston,IL,60201,WEEKEND,14.99,2023-02-01,active
S-00000422,P-00002862,dorothy.torres38@icloud.com,Dorothy,Torres,7732176813,8205 Fullerton Ave,Chicago,IL,60610,PREMIUM,34.99,2020-11-22,active
S-00000423,P-00002863,tthompson@outlook.com,Thomas,Thompson,6302967487,9692 Archer Ave,Oak Park,IL,60302,DIGITAL,9.99,2021-11-10,active
S-00000424,P-00002867,james.scott92@comcast.net,James,Scott,8475609546,889 Cermak Rd,Oak Park,IL,60302,DAILY,24.99,2021-08-10,active
S-00000425,P-00002870,knelson@aol.com,Karen,Nelson,6307827357,6696 Monroe St,Chicago,IL,60657,WEEKEND,14.99,2021-06-23,cancelled
S-00000426,P-00002871,kmitchell@outlook.com,Kenneth,Mitchell,7735411306,6765 Central Ave,Chicago,IL,60622,DAILY,24.99,2021-10-03,active
S-00000427,P-00002874,patricia.sanchez69@icloud.com,Patricia,Sanchez,8474611226,5990 Wells St,Chicago,IL,60615,WEEKEND,14.99,2023-08-05,active
S-00000428,P-00002882,charles.gonzalez27@aol.com,Charles,Gonzalez,7737147768,6381 Belmont Ave,Chicago,IL,60615,DAILY,24.99,2021-09-21,active
S-00000429,P-00002887,lthompson@hotmail.com,Lisa,Thompson,7739938453,330 Franklin St,Oak Park,IL,60302,DIGITAL,9.99,2022-05-21,active
S-00000430,P-00002893,christopher.nguyen13@icloud.com,Christopher,Nguyen,3129853118,3021 Oak Park Ave,Chicago,IL,60657,DIGITAL,9.99,2022-01-18,active
S-00000431,P-00002894,jessica.robinson79@icloud.com,Jessica,Robinson,8727009028,3822 State St,Chicago,IL,60615,PREMIUM,34.99,2023-02-11,active
S-00000432,P-00002911,emily.flores87@sbcglobal.net,Emily,Flores,8475027058,635 Van Buren St,Chicago,IL,60622,DIGITAL,9.99,2020-06-18,active
S-00000433,P-00002925,ashley.allen61@outlook.com,Ashley,Allen,3126883092,5011 Wacker Dr,Chicago,IL,60654,DIGITAL,9.99,2023-06-11,active
S-00000434,P-00002926,mhall@comcast.net,Mary,Hall,8729310272,1240 Cicero Ave,Chicago,IL,60622,WEEKEND,14.99,2023-12-15,active
S-00000435,P-00002931,dlewis@hotmail.com,Donna,Lewis,6308355072,8903 Pulaski Rd,Chicago,IL,60615,DIGITAL,9.99,2023-07-31,active
S-00000436,P-00002937,thomas.gonzalez5@aol.com,Thomas,Gonzalez,6304966188,3303 Archer Ave,Chicago,IL,60657,DAILY,24.99,2021-12-16,cancelled
S-00000437,P-00002940,dorothy.martinez63@aol.com,Dorothy,Martinez,6304967054,2304 Franklin St,Oak Park,IL,60302,WEEKEND,14.99,2022-05-10,active
S-00000438,P-00002944,dadams@msn.com,Daniel,Adams,8721528057,3731 Franklin St,Chicago,IL,60615,WEEKEND,14.99,2022-06-14,active
S-00000439,P-00002947,thomas.lewis75@icloud.com,Thomas,Lewis,7738127873,8503 Madison St,Chicago,IL,60654,DAILY,24.99,2023-12-16,active
S-00000440,P-00002952,sarah.nguyen63@aol.com,Sarah,Nguyen,3125580061,4621 Pulaski Rd,Chicago,IL,60657,DIGITAL,9.99,2022-07-19,active
S-00000441,P-00002958,susan.smith70@yahoo.com,Susan,Smith,8726521968,7646 Irving Park Rd,Oak Park,IL,60302,DIGITAL,9.99,2020-01-23,cancelled
S-00000442,P-00002966,linda.jones60@icloud.com,Linda,Jones,8474570258,4103 Harlem Ave,Chicago,IL,60615,DAILY,24.99,2022-07-19,active
S-00000443,P-00002979,donna.wilson26@att.net,Donna,Wilson,8472259485,4237 Madison St,Chicago,IL,60654,WEEKEND,14.99,2020-05-06,active
S-00000444,P-00002990,robert.hill46@gmail.com,Robert,Hill,7732482937,5500 Madison St,Oak Park,IL,60302,DAILY,24.99,2022-09-25,cancelled
S-00000445,P-00003003,barbara.anderson79@gmail.com,Barbara,Anderson,8728728822,6842 Harrison St,Chicago,IL,60614,DIGITAL,9.99,2020-12-20,active
S-00000446,P-00003004,david.gonzalez13@outlook.com,David,Gonzalez,6304453665,3949 Archer Ave,Chicago,IL,60622,DAILY,24.99,2023-05-22,active
S-00000447,P-00003008,linda.baker98@sbcglobal.net,Linda,Baker,7735436334,8547 Van Buren St,Chicago,IL,60614,PREMIUM,34.99,2023-05-04,active
S-00000448,P-00003010,esmith@comcast.net,Elizabeth,Smith,3121132309,5043 Fullerton Ave,Chicago,IL,60622,DAILY,24.99,2023-09-27,active
S-00000449,P-00003011,joshua.thompson91@comcast.net,Joshua,Thompson,6308316105,219 Michigan Ave,Evanston,IL,60201,DIGITAL,9.99,2024-01-08,active
S-00000450,P-00003013,elizabeth.anderson49@aol.com,Elizabeth,Anderson,8727743847,7407 Irving Park Rd,Chicago,IL,60615,DIGITAL,9.99,2020-05-29,cancelled
S-00000451,P-00003027,thomas.robinson95@sbcglobal.net,Thomas,Robinson,6301264278,2336 Franklin St,Chicago,IL,60614,DIGITAL,9.99,2020-07-03,active
S-00000452,P-00003028,dorothy.ramirez40@yahoo.com,Dorothy,Ramirez,8475198100,2634 LaSalle St,Chicago,IL,60610,DIGITAL,9.99,2022-07-20,active
S-00000453,P-00003030,kenneth.williams22@gmail.com,Kenneth,Williams,8724602030,5855 Belmont Ave,Chicago,IL,60614,DIGITAL,9.99,2022-07-25,active
S-00000454,P-00003032,blewis@outlook.com,Barbara,Lewis,8724706825,1989 Belmont Ave,Chicago,IL,60622,DIGITAL,9.99,2020-04-01,active
S-00000455,P-00003035,dclark@outlook.com,Dorothy,Clark,3121439706,4203 Michigan Ave,Chicago,IL,60615,DIGITAL,9.99,2023-09-19,active
S-00000456,P-00003038,matthew.rivera61@sbcglobal.net,Matthew,Rivera,8722347518,8427 State St,Chicago,IL,60610,WEEKEND,14.99,2022-03-04,active
S-00000457,P-00003040,mark.adams68@att.net,Mark,Adams,3125003374,981 California Ave,Chicago,IL,60614,WEEKEND,14.99,2022-11-09,active
S-00000458,P-00003046,carol.harris68@yahoo.com,Carol,Harris,8474467549,1363 Pulaski Rd,Chicago,IL,60657,DIGITAL,9.99,2022-08-30,active
S-00000459,P-00003059,mallen@att.net,Michael,Allen,8728025383,3468 Armitage Ave,Chicago,IL,60610,DIGITAL,9.99,2021-10-10,active
S-00000460,P-00003061,sclark@att.net,Steven,Clark,3127413203,5333 Dearborn St,Chicago,IL,60647,DAILY,24.99,2022-04-14,active
S-00000461,P-00003066,lisa.nguyen66@comcast.net,Lisa,Nguyen,6303314472,3688 Van Buren St,Chicago,IL,60654,DAILY,24.99,2022-04-25,active
S-00000462,P-00003067,sandra.anderson36@yahoo.com,Sandra,Anderson,6302167354,9063 Archer Ave,Chicago,IL,60614,DAILY,24.99,2020-04-27,active
S-00000463,P-00003068,djohnson@sbcglobal.net,Dorothy,Johnson,8479816965,6942 Cermak Rd,Chicago,IL,60654,PREMIUM,34.99,2023-02-11,cancelled
S-00000464,P-00003069,michael.rivera70@gmail.com,Michael,Rivera,8726765296,4690 Clark St,Oak Park,IL,60302,PREMIUM,34.99,2021-11-16,active
S-00000465,P-00003071,smiller@yahoo.com,Sarah,Miller,3129620780,7848 Cicero Ave,Chicago,IL,60654,DIGITAL,9.99,2023-10-08,active
S-00000466,P-00003075,karen.sanchez69@att.net,Karen,Sanchez,7735673313,8413 Irving Park Rd,Chicago,IL,60601,DIGITAL,9.99,2022-10-08,active
S-00000467,P-00003082,cdavis@icloud.com,Carol,Davis,3127110736,2236 California Ave,Chicago,IL,60622,DAILY,24.99,2020-07-17,active
S-00000468,P-00003098,karen.jones51@aol.com,Karen,Jones,8728689402,4614 Pulaski Rd,Evanston,IL,60201,DIGITAL,9.99,2022-09-27,active
S-00000469,P-00003101,mary.lee88@sbcglobal.net,Mary,Lee,7731490553,6286 Monroe St,Evanston,IL,60201,PREMIUM,34.99,2021-04-15,cancelled
S-00000470,P-00003115,mary.white97@comcast.net,Mary,White,6302151219,338 LaSalle St,Chicago,IL,60610,WEEKEND,14.99,2023-08-11,active
S-00000471,P-00003116,kenneth.king46@yahoo.com,Kenneth,King,8723071963,9227 California Ave,Chicago,IL,60601,DIGITAL,9.99,2022-07-04,active
S-00000472,P-00003118,susan.baker31@icloud.com,Susan,Baker,3128205449,6426 Roosevelt Rd,Chicago,IL,60615,DIGITAL,9.99,2021-04-02,active
S-00000473,P-00003120,bwhite@outlook.com,Betty,White,3129792178,2227 Cicero Ave,Chicago,IL,60622,DIGITAL,9.99,2024-01-29,cancelled
S-00000474,P-00003125,charles.clark29@hotmail.com,Charles,Clark,3121180482,1210 Fullerton Ave,Chicago,IL,60622,WEEKEND,14.99,2022-03-01,active
S-00000475,P-00003142,christopher.young94@gmail.com,Christopher,Young,3124098906,785 Diversey Pkwy,Oak Park,IL,60302,DIGITAL,9.99,2023-09-08,active
S-00000476,P-00003146,anthony.baker73@aol.com,Anthony,Baker,8473758950,6274 Clark St,Chicago,IL,60610,DIGITAL,9.99,2023-02-06,active
S-00000477,P-00003158,sdavis@sbcglobal.net,Sandra,Davis,3127122674,5678 Fullerton Ave,Evanston,IL,60201,PREMIUM,34.99,2020-02-20,active
S-00000478,P-00003163,plee@gmail.com,Paul,Lee,3128754780,2032 Central Ave,Chicago,IL,60622,DAILY,24.99,2023-02-22,active
S-00000479,P-00003190,dorothy.nguyen18@outlook.com,Dorothy,Nguyen,7736216582,6746 Pulaski Rd,Oak Park,IL,60302,DIGITAL,9.99,2021-12-09,active
S-00000480,P-00003195,william.robinson51@hotmail.com,William,Robinson,3126021273,9569 Western Ave,Chicago,IL,60615,DIGITAL,9.99,2022-06-15,cancelled
S-00000481,P-00003201,steven.smith93@sbcglobal.net,Steven,Smith,8729046000,9629 Franklin St,Chicago,IL,60615,DIGITAL,9.99,2023-05-22,active
S-00000482,P-00003202,michelle.nelson89@comcast.net,Michelle,Nelson,7735512683,5398 Ashland Ave,Chicago,IL,60610,WEEKEND,14.99,2020-01-02,active
S-00000483,P-00003203,joshua.ramirez41@aol.com,Joshua,Ramirez,8727864073,9355 Madison St,Oak Park,IL,60302,WEEKEND,14.99,2022-07-02,cancelled
S-00000484,P-00003221,jsanchez@icloud.com,Joshua,Sanchez,7734395908,9042 Michigan Ave,Evanston,IL,60201,DAILY,24.99,2023-07-07,active
S-00000485,P-00003222,thomas.wright65@aol.com,Thomas,Wright,3122435471,9444 Clark St,Chicago,IL,60615,DIGITAL,9.99,2023-10-03,active
S-00000486,P-00003224,karen.campbell41@yahoo.com,Karen,Campbell,7734920121,977 Diversey Pkwy,Chicago,IL,60622,DIGITAL,9.99,2021-10-02,cancelled
S-00000487,P-00003233,christopher.johnson58@comcast.net,Christopher,Johnson,8728479117,9778 Wacker Dr,Chicago,IL,60654,DIGITAL,9.99,2022-09-10,cancelled
S-00000488,P-00003238,amanda.clark33@outlook.com,Amanda,Clark,8479339903,1921 Jackson Blvd,Chicago,IL,60601,WEEKEND,14.99,2023-09-26,active
S-00000489,P-00003241,patricia.white11@icloud.com,Patricia,White,7739375573,9832 State St,Chicago,IL,60654,DAILY,24.99,2023-01-13,active
S-00000490,P-00003253,mdavis@comcast.net,Melissa,Davis,8727849112,4682 Wells St,Evanston,IL,60201,DIGITAL,9.99,2020-10-09,active
S-00000491,P-00003255,william.green5@sbcglobal.net,William,Green,7732932912,8733 Monroe St,Chicago,IL,60647,DIGITAL,9.99,2020-03-29,active
S-00000492,P-00003259,mhernandez@aol.com,Michelle,Hernandez,7735134228,5548 Cermak Rd,Chicago,IL,60657,WEEKEND,14.99,2020-08-10,cancelled
S-00000493,P-00003262,kmartinez@hotmail.com,Kenneth,Martinez,6301152135,8040 Franklin St,Oak Park,IL,60302,DIGITAL,9.99,2021-01-17,active
S-00000494,P-00003275,mary.nguyen14@icloud.com,Mary,Nguyen,6308497074,6940 Wacker Dr,Evanston,IL,60201,DIGITAL,9.99,2022-10-16,active
S-00000495,P-00003278,michelle.moore61@msn.com,Michelle,Moore,7732841942,9351 Wells St,Chicago,IL,60610,DIGITAL,9.99,2023-01-31,cancelled
S-00000496,P-00003281,kbaker@outlook.com,Kimberly,Baker,8723232373,5948 Madison St,Oak Park,IL,60302,DIGITAL,9.99,2021-04-18,active
S-00000497,P-00003283,ewilson@icloud.com,Emily,Wilson,6306770394,9277 Madison St,Chicago,IL,60614,DIGITAL,9.99,2021-10-30,cancelled
S-00000498,P-00003287,michael.lewis54@msn.com,Michael,Lewis,8479077429,1968 Archer Ave,Chicago,IL,60614,WEEKEND,14.99,2021-12-12,active
S-00000499,P-00003292,kgonzalez@msn.com,Kenneth,Gonzalez,8477647857,3105 Pulaski Rd,Chicago,IL,60615,DIGITAL,9.99,2020-01-31,active
S-00000500,P-00003302,david.williams13@msn.com,David,Williams,3123600142,9115 Franklin St,Chicago,IL,60622,DIGITAL,9.99,2022-07-06,active
S-00000501,P-00003305,chill@msn.com,Carol,Hill,8478314539,8815 Harlem Ave,Chicago,IL,60614,DAILY,24.99,2024-02-02,active
S-00000502,P-00003329,jessica.robinson60@sbcglobal.net,Jessica,Robinson,8479433385,5589 Adams St,Chicago,IL,60657,DIGITAL,9.99,2020-11-29,active
S-00000503,P-00003331,tdavis@yahoo.com,Timothy,Davis,8477173426,4991 Cermak Rd,Chicago,IL,60601,DAILY,24.99,2021-10-15,active
S-00000504,P-00003342,amanda.walker15@outlook.com,Amanda,Walker,6302813177,1072 Belmont Ave,Chicago,IL,60615,PREMIUM,34.99,2023-12-04,cancelled
S-00000505,P-00003345,kenneth.green49@yahoo.com,Kenneth,Green,8727736536,5054 Harlem Ave,Chicago,IL,60601,DIGITAL,9.99,2021-12-22,active
S-00000506,P-00003346,david.white93@icloud.com,David,White,6303986127,8910 Roosevelt Rd,Chicago,IL,60647,WEEKEND,14.99,2021-08-31,cancelled
S-00000507,P-00003347,robert.wilson6@sbcglobal.net,Robert,Wilson,8474210465,6372 Harlem Ave,Chicago,IL,60615,DIGITAL,9.99,2022-05-21,active
S-00000508,P-00003348,lmoore@sbcglobal.net,Lisa,Moore,6307998581,2236 Roosevelt Rd,Chicago,IL,60601,WEEKEND,14.99,2023-11-18,cancelled
S-00000509,P-00003351,barbara.jackson61@comcast.net,Barbara,Jackson,8473995982,930 Wells St,Oak Park,IL,60302,PREMIUM,34.99,2022-04-09,active
S-00000510,P-00003370,donna.perez24@msn.com,Donna,Perez,7739164897,4641 Pulaski Rd,Chicago,IL,60657,WEEKEND,14.99,2020-06-14,active
S-00000511,P-00003372,mmartin@att.net,Michelle,Martin,3125916919,5772 Kedzie Ave,Chicago,IL,60615,DIGITAL,9.99,2021-05-26,active
S-00000512,P-00003378,nmartin@outlook.com,Nancy,Martin,8476124220,7347 Cicero Ave,Chicago,IL,60615,DIGITAL,9.99,2021-01-17,active
